species	BB_1	BB_2	BB_3	BB_4	BD_1	BD_2	BD_3	BD_4	BN_1	BN_2	BN_3	BN_4	CS_1	CS_2	CS_3	CS_4	CT_1	CT_2	CT_3	CT_4	FD_1	FD_2	FD_3	FD_4	FJ_1	FJ_2	FJ_3	FJ_4	FL_1	FL_2	FL_3	FL_4	JTW_1	JTW_2	JTW_3	JTW_4	LH_1	LH_2	LH_3	LH_4	WS_1	WS_2	WS_3	WS_4	WZ_1	WZ_2	WZ_3	WZ_4	XZY_1	XZY_2	XZY_3	XZY_4	YJC_1	YJC_2	YJC_3	YJC_4	YW_1	YW_2	YW_3	YW_4	YY_1	YY_2	YY_3	YY_4	ZG_1	ZG_2	ZG_3	ZG_4	ZX_1	ZX_2	ZX_3	ZX_4
s__Homatula_wenshanensis	0.0	4.169925001442312	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	4.321928094887363	0.0	0.0	0.0	12.235415935602527	0.0	0.0	0.0	4.321928094887363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.700439718141092	0.0	0.0	6.459431618637297	3.584962500721156	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.334552633752422	0.0	0.0	0.0	5.285402218862249	0.0	0.0
s__Hypophthalmichthys_molitrix	0.0	10.466586337719244	6.9886846867721655	2.807354922057604	4.906890595608519	10.553629293916364	4.321928094887363	4.523561956057013	0.0	3.807354922057604	1.0	2.0	0.0	7.515699838284043	2.321928094887362	1.0	1.0	9.52552080909507	2.0	1.584962500721156	4.906890595608519	6.20945336562895	6.584962500721156	0.0	3.321928094887362	1.0	3.169925001442312	0.0	12.207319426457804	1.0	5.832890014164741	0.0	6.066089190457772	2.321928094887362	3.321928094887362	0.0	1.0	4.087462841250339	5.857980995127572	1.0	3.0	4.087462841250339	9.353146825498083	5.044394119358453	4.392317422778761	0.0	4.392317422778761	0.0	4.459431618637297	4.643856189774724	6.539158811108031	3.321928094887362	12.847448903982432	3.169925001442312	4.169925001442312	3.4594316186372973	3.169925001442312	4.169925001442312	4.321928094887363	4.0	2.807354922057604	0.0	9.442943495848729	0.0	4.321928094887363	4.643856189774724	2.584962500721156	4.0	3.584962500721156	1.0	10.020979938904212	0.0
s__Hypophthalmichthys_nobilis	1.584962500721156	11.19537220740274	8.92481250360578	5.459431618637297	0.0	5.426264754702098	0.0	7.6293566200796095	2.807354922057604	3.584962500721156	1.0	9.4655664048094	3.169925001442312	4.754887502163468	3.169925001442312	6.247927513443585	4.087462841250339	3.4594316186372973	3.700439718141092	5.392317422778761	9.65284497300198	3.321928094887362	4.392317422778761	6.6293566200796095	4.700439718141092	7.714245517666122	0.0	7.954196310386875	12.395266349839096	0.0	5.087462841250339	8.396604781181859	10.12023787734196	2.321928094887362	8.396604781181859	4.584962500721156	4.754887502163468	4.247927513443585	5.426264754702098	5.643856189774724	0.0	4.754887502163468	2.0	9.364134655008051	4.754887502163468	1.584962500721156	0.0	11.971902746045467	0.0	6.247927513443585	0.0	7.6293566200796095	3.9068905956085187	12.740624044489413	1.0	13.689452054342931	0.0	5.614709844115208	0.0	8.491853096329674	3.0	0.0	2.807354922057604	6.754887502163468	3.4594316186372973	6.066089190457772	0.0	7.0	3.0	2.321928094887362	2.0	6.149747119504682
s__Jinshaia_sinensis	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	5.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	10.76983784362944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Konosirus_punctatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426264754702098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.357552004618084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426264754702098	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	2.807354922057604
s__Labeo_bata	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lagocephalus_inermis	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.611024797307353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
s__Lagocephalus_spadiceus	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	5.357552004618084	0.0	2.807354922057604	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.584962500721156	0.0	1.0	0.0	4.754887502163468	0.0	1.584962500721156	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	8.948367231584678	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.823367240046235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
s__Larimichthys_polyactis	0.0	3.169925001442312	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20945336562895	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.765286098723683	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	6.906890595608519	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0
s__Lateolabrax_maculatus	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.087462841250339	0.0	0.0	0.0	9.52943055414615	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lates_calcarifer	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.784634845557521	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lefua_costata	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	4.321928094887363	0.0	0.0	0.0	6.129283016944966	0.0	0.0	0.0	9.095397022792557	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.642051692927977	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.20945336562895	0.0	0.0	0.0	5.78135971352466	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.906890595608519	0.0	0.0	0.0	10.792790294301064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Leiocassis_longirostris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.894817763307944	0.0	0.0	0.0	12.29634268469289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0
s__Leptobotia_microphthalma	4.247927513443585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	4.954196310386875	0.0	0.0	0.0	5.321928094887363	0.0	0.0	0.0	5.426264754702098	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.768184324776926	0.0	0.0	0.0	10.945443836377912	0.0	0.0	0.0	11.286557761607957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Leptobotia_taeniops	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.392317422778761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Liobagrus_marginatoides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	11.741045577009839	0.0	0.0	0.0	4.807354922057604	0.0	0.0	0.0	5.285402218862249	1.584962500721156	0.0	0.0	5.285402218862249	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.189824558880018
s__Liobagrus_marginatus	4.584962500721156	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	0.0	4.459431618637297	1.584962500721156	0.0	4.0	4.459431618637297	2.0	0.0	4.807354922057604	11.943979914343739	1.584962500721156	0.0	4.321928094887363	4.459431618637297	0.0	0.0	3.807354922057604	0.0	0.0	0.0	1.0	5.087462841250339	0.0	0.0	1.584962500721156	9.044394119358454	8.022367813028454	0.0	6.321928094887363	9.721099188707186	1.0	0.0	11.591054774036781	3.169925001442312	0.0	0.0	0.0	6.129283016944966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.857980995127572	0.0	0.0	0.0	5.169925001442312
s__Liobagrus_nigricauda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Liparis_tanakae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.614709844115208	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0
s__Luciocyprinus_langsoni	1.0	0.0	0.0	2.807354922057604	0.0	2.0	2.321928094887362	5.087462841250339	0.0	2.0	0.0	0.0	0.0	1.584962500721156	0.0	2.807354922057604	1.584962500721156	0.0	2.807354922057604	2.321928094887362	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	3.4594316186372973	2.584962500721156	1.0	2.807354922057604	1.0	3.169925001442312	0.0	1.0	0.0	6.108524456778169	1.0	0.0	1.0	0.0	0.0	2.584962500721156	1.584962500721156	4.523561956057013	1.0	0.0	0.0	3.0	0.0	0.0	0.0	4.807354922057604	0.0	0.0	3.321928094887362	1.0	0.0	2.0	2.0	3.807354922057604	0.0	0.0	1.0	0.0
s__Luciocyprinus_striolatus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megalobrama_amblycephala	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.754887502163468	0.0	0.0	0.0	9.310612781659529	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megalobrama_pellegrini	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megalobrama_skolkovii	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	4.459431618637297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	10.323054760341646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megalobrama_terminalis	2.0	0.0	1.0	6.266786540694901	3.169925001442312	3.169925001442312	0.0	5.20945336562895	2.0	0.0	0.0	4.754887502163468	2.807354922057604	0.0	0.0	11.550746785383243	4.087462841250339	0.0	0.0	7.2384047393250786	4.754887502163468	3.0	0.0	0.0	0.0	3.584962500721156	0.0	5.20945336562895	1.0	10.923327485419192	0.0	1.584962500721156	2.807354922057604	0.0	0.0	5.459431618637297	10.08214904135387	0.0	3.584962500721156	4.857980995127572	0.0	11.60130652612184	0.0	6.807354922057604	1.0	3.584962500721156	0.0	1.0	1.0	5.20945336562895	0.0	9.672425341971495	0.0	3.321928094887362	0.0	4.169925001442312	0.0	4.459431618637297	0.0	6.965784284662087	0.0	3.807354922057604	0.0	4.169925001442312	0.0	5.523561956057013	0.0	4.459431618637297	0.0	3.584962500721156	0.0	1.584962500721156
s__Mesogobio_lachneri	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Microphysogobio_fukiensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.005624549193879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Microphysogobio_tungtingensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Micropterus_salmoides	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	10.99859042974533	1.0	0.0	0.0	1.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.523561956057013	0.0	6.247927513443585	9.81698362325538	0.0	3.584962500721156	0.0	0.0	1.0	7.98299357469431	0.0	0.0	4.700439718141092	1.0	0.0	0.0	1.0	0.0	2.584962500721156	1.0	4.584962500721156	0.0	0.0	2.584962500721156	0.0	0.0	4.087462841250339	0.0	4.0	0.0	11.282509306240836	1.0	4.0	0.0	3.700439718141092	5.832890014164741	3.807354922057604	0.0	0.0	2.321928094887362	0.0	0.0	3.321928094887362	0.0	4.169925001442312	0.0	0.0	0.0	0.0
s__Misgurnus_anguillicaudatus	0.0	0.0	0.0	0.0	0.0	0.0	5.523561956057013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.690871009292314	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	10.839203788096944	0.0	0.0	0.0	5.614709844115208	0.0	0.0	0.0	8.479780264029099	0.0	0.0	0.0	6.882643049361842	0.0	0.0	0.0	4.459431618637297	0.0	0.0	0.0	0.0	0.0
s__Misgurnus_bipartitus	0.0	0.0	9.29920801838728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	6.6865005271832185	0.0	0.0	0.0	10.041659151637214	0.0	0.0	0.0	10.384783750093353	0.0	0.0	0.0	9.709083812550343	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	6.3750394313469245	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0
s__Misgurnus_mizolepis	0.0	0.0	0.0	0.0	0.0	0.0	11.140190703191836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.672425341971495	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.285402218862249	0.0	0.0	0.0	5.20945336562895	0.0	0.0	0.0	5.584962500721156	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0
s__Mugilogobius_chulae	0.0	0.0	5.977279923499917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	12.74777340052679	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.832890014164741	0.0	0.0	0.0	5.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0
s__Mugilogobius_myxodermus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	4.857980995127572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.475733430966399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Mylopharyngodon_piceus	0.0	3.9068905956085187	1.584962500721156	6.3750394313469245	4.954196310386875	0.0	0.0	2.321928094887362	0.0	10.638435913990472	0.0	5.357552004618084	0.0	10.344295907915816	0.0	11.879200317947392	0.0	4.087462841250339	0.0	6.066089190457772	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	5.643856189774724	0.0	0.0	1.0	1.0	0.0	3.807354922057604	3.169925001442312	5.906890595608519	0.0	10.804937672051908	3.584962500721156	4.754887502163468	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.807354922057604	0.0	0.0	1.0	3.584962500721156	0.0	0.0	6.906890595608519	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0
s__Naso_hexacanthus	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	5.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	10.743992861060175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Netuma_thalassina	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Nibea_albiflora	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96289600533726	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Niwaella_delicata	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
